COD_INE;ID_REL;COD_GEO;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;PERIMETRO;COD_INE_CAPITAL;CAPITAL;POBLACION_CAPITAL;HOJA_MTN25;LONGITUD_ETRS89_REGCAN95;LATITUD_ETRS89_REGCAN95;ORIGENCOOR;ALTITUD;ORIGENALTITUD
10202000000;1102028;10800;10;Cáceres;Valdeobispo;616;4209,7912;32125;10202000101;Valdeobispo;603;0597-4;-6,248469505;40,08203719;Detección automática;330;MDT
10203000000;1102034;10804;10;Cáceres;Valencia de Alcántara;5140;59477,85;178447;10203001101;Valencia de Alcántara;4182;0701-4;-7,241964957;39,41321454;Detección automática;456;MDT
10204000000;1102049;10808;10;Cáceres;Valverde de la Vera;431;4695,4326;40641;10204000101;Valverde de la Vera;369;0600-1;-5,494411527;40,12259553;Detección automática;492;MDT
10205000000;1102052;10812;10;Cáceres;Valverde del Fresno;2160;19717,9;77233;10205000101;Valverde del Fresno;2110;0572-4;-6,879333705;40,22511278;Investigación;489;Investigación
10206000000;1102065;10816;10;Cáceres;Viandar de la Vera;216;2800,2345;29325;10206000101;Viandar de la Vera;203;0599-2;-5,535447064;40,12148288;Detección automática;538;MDT
10207000000;1102071;10820;10;Cáceres;Villa del Campo;434;5692,3706;38683;10207000101;Villa del Campo;432;0597-1;-6,427243826;40,14188556;Detección automática;470;MDT
10208000000;1102087;10824;10;Cáceres;Villa del Rey;118;5729,1184;39278;10208000101;Villa del Rey;115;0677-1;-6,820734379;39,65988565;Detección automática;336;MDT
10209000000;1102090;10828;10;Cáceres;Villamesías;274;4646,9011;34558;10209000101;Villamesías;251;0730-4;-5,873359466;39,24580375;Detección automática;365;MDT
10210000000;1102104;10832;10;Cáceres;Villamiel;416;7308,6848;38024;10210000201;Villamiel;398;0573-3;-6,784214777;40,18569359;Detección automática;740;MDT
10211000000;1102111;10836;10;Cáceres;Villanueva de la Sierra;475;4361,9121;36166;10211000101;Villanueva de la Sierra;472;0574-3;-6,405916505;40,20051007;Detección automática;511;MDT
10212000000;1102126;10840;10;Cáceres;Villanueva de la Vera;2108;12965,7238;58452;10212000101;Villanueva de la Vera;1681;0600-1;-5,463108799;40,12861138;Detección automática;496;MDT
10213000000;1102132;10848;10;Cáceres;Villar del Pedroso;549;24240,1579;122311;10213000201;Villar del Pedroso;379;0653-4;-5,196107637;39,70549112;Detección automática;497;MDT
10214000000;1102147;10844;10;Cáceres;Villar de Plasencia;225;2499,92;22010;10214000101;Villar de Plasencia;213;0598-1;-6,027898253;40,13774405;Detección automática;467;MDT
10215000000;1102150;10852;10;Cáceres;Villasbuenas de Gata;483;4682,6834;32117;10215000101;Villasbuenas de Gata;469;0573-4;-6,625661931;40,17912884;Detección automática;427;MDT
10216000000;1102163;10856;10;Cáceres;Zarza de Granadilla;1816;13369,76;69705;10216000101;Zarza de Granadilla;1785;0575-3;-6,048697194;40,23519554;Detección automática;387;MDT
10217000000;1102179;10860;10;Cáceres;Zarza de Montánchez;506;3681,8282;28471;10217000101;Zarza de Montánchez;491;0730-1;-6,030648035;39,25685153;Detección automática;452;MDT
10218000000;1102185;10864;10;Cáceres;Zarza la Mayor;1109;16956,8;65379;10218000101;Zarza la Mayor;1098;0620-4;-6,864690842;39,87586758;Detección automática;303;MDT
10219000000;1102198;10868;10;Cáceres;Zorita;1227;18696,1744;76045;10219000101;Zorita;1219;0731-1;-5,699187528;39,28426386;Detección automática;426;MDT
10901000000;1109016;10634;10;Cáceres;Rosalejo;1301;4044,19;40145;10901000101;Rosalejo;1286;0625-1;-5,458193303;39,99485603;Detección automática;278;MDT
10902000000;1109021;10814;10;Cáceres;Vegaviana;840;2237,57;28539;10902000101;Vegaviana;784;0596-3;-6,718944114;40,04139744;Detección automática;259;MDT
10903000000;1109037;10026;10;Cáceres;Alagón del Río;919;1429,19;17016;10903000101;Alagón del Río;839;0622-2;-6,315618952;39,9738434;Detección automática;258;MDT
10904000000;1109042;10718;10;Cáceres;Tiétar;837;2393,39;29146;10904000101;Tiétar;820;0600-3;-5,483223599;40,02993571;Detección automática;273;MDT
10905000000;1109055;10602;10;Cáceres;Pueblonuevo de Miramontes;753;2327,58;26406;10905000101;Pueblonuevo de Miramontes;720;0600-3;-5,379137232;40,06016729;Detección automática;285;MDT
11001000000;1110012;11010;11;Cádiz;Alcalá de los Gazules;5242;47893,63;94540;11001000101;Alcalá de los Gazules;4913;1070-1;-5,721274018;36,46195001;Detección automática;167;MDT
11002000000;1110027;11020;11;Cádiz;Alcalá del Valle;4867;4689,4901;31945;11002000101;Alcalá del Valle;4835;1037-3;-5,17313607;36,90506403;Detección automática;620;MDT
11003000000;1110033;11030;11;Cádiz;Algar;1453;2671,66;33726;11003000101;Algar;1289;1063-2;-5,657458841;36,65539825;Detección automática;206;MDT
11004000000;1110048;11040;11;Cádiz;Algeciras;126500;8796,39;67661;11004000101;Algeciras;125262;1078-1;-5,447642214;36,13198257;Detección automática;17;MDT
11005000000;1110051;11050;11;Cádiz;Algodonales;5422;13444,75;56984;11005000101;Algodonales;4805;1036-3;-5,40480231;36,88078051;Detección automática;364;MDT
11006000000;1110064;11060;11;Cádiz;Arcos de la Frontera;31281;52636,96;129538;11006000201;Arcos de la Frontera;21947;1049-3;-5,80676784;36,74815354;Investigación;181;MDT
11007000000;1110070;11070;11;Cádiz;Barbate;22686;14348,39;77688;11007000101;Barbate;18970;1073-4;-5,91887714;36,19287665;Investigación;8;MDT
11008000000;1110086;11080;11;Cádiz;Los Barrios;24588;33069,88;103520;11008000101;Los Barrios;17008;1075-3;-5,49295743;36,18566745;Detección automática;23;MDT
11009000000;1110099;11090;11;Cádiz;Benaocaz;748;6938,9625;50641;11009000101;Benaocaz;634;1050-3;-5,421260584;36,69946673;Detección automática;789;MDT
11010000000;1110103;11100;11;Cádiz;Bornos;7506;5509,4;35776;11010000101;Bornos;6467;1049-1;-5,743568177;36,81482934;Detección automática;148;MDT
11011000000;1110110;11110;11;Cádiz;El Bosque;2244;3074,5172;25004;11011000101;El Bosque;2129;1050-1;-5,505487527;36,75900318;Detección automática;288;MDT
11012000000;1110125;11001;11;Cádiz;Cádiz;110123;1748,86;66093;11012000101;Cádiz;110123;1061-4;-6,292954632;36,52959441;Detección automática;4;MDT
11013000000;1110131;11120;11;Cádiz;Castellar de la Frontera;2996;18050,58;67184;11013000201;Castellar de la Frontera;2778;1075-1;-5,42003;36,28605;Investigación;25;Investigación
11014000000;1110146;11130;11;Cádiz;Conil de la Frontera;24133;8857,79;52341;11014000301;Conil de la Frontera;13827;1073-1;-6,088017837;36,27700066;Detección automática;34;MDT
11015000000;1110159;11140;11;Cádiz;Chiclana de la Frontera;90997;20705,15;64530;11015000401;Chiclana de la Frontera;53262;1069-1;-6,1493492;36,41960063;Detección automática;5;MDT
11016000000;1110162;11150;11;Cádiz;Chipiona;20078;3640,2;36556;11016000101;Chipiona;15614;1047-3;-6,435944892;36,74095542;Detección automática;6;MDT
11017000000;1110178;11160;11;Cádiz;Espera;3753;12344,4;46793;11017000102;Espera;3587;1035-3;-5,806122934;36,87325915;Detección automática;140;MDT
11018000000;1110184;11170;11;Cádiz;El Gastor;1687;2755,71;26910;11018000301;El Gastor;1458;1036-4;-5,323633829;36,85505308;Detección automática;594;MDT
11019000000;1110197;11180;11;Cádiz;Grazalema;1987;12241,08;54985;11019000301;Grazalema;1474;1050-1;-5,366051236;36,75844019;Detección automática;823;MDT
11020000000;1110201;11190;11;Cádiz;Jerez de la Frontera;215025;118862,16;275134;11020001401;Jerez de la Frontera;193323;1048-3;-6,13824768;36,68267579;Investigación;57;MDT
11021000000;1110218;11200;11;Cádiz;Jimena de la Frontera;6830;29841,58;87496;11021000201;Jimena de la Frontera;2873;1071-1;-5,453405381;36,43401117;Detección automática;117;MDT
11022000000;1110223;11210;11;Cádiz;La Línea de la Concepción;65420;2666,65;35046;11022000101;La Línea de la Concepción;57161;1078-2;-5,350904264;36,1596502;Detección automática;2;MDT
11023000000;1110239;11220;11;Cádiz;Medina Sidonia;11870;48845,93;155665;11023000901;Medina Sidonia;10106;1069-2;-5,927588997;36,45606047;Detección automática;262;MDT
11024000000;1110244;11230;11;Cádiz;Olvera;7838;19376,99;88486;11024000401;Olvera;7637;1036-2;-5,267590633;36,93508677;Detección automática;604;MDT
11025000000;1110257;11240;11;Cádiz;Paterna de Rivera;5546;1382,57;17537;11025000101;Paterna de Rivera;5342;1062-4;-5,865808279;36,52303994;Detección automática;125;MDT
11026000000;1110260;11250;11;Cádiz;Prado del Rey;5738;4857,93;33571;11026000101;Prado del Rey;5558;1049-2;-5,556817093;36,78752484;Detección automática;433;MDT
11027000000;1110276;11260;11;Cádiz;El Puerto de Santa María;90242;16207,29;93129;11027001401;El Puerto de Santa María;42092;1061-2;-6,225395054;36,60045754;Investigación;7,03;MDT
11028000000;1110282;11270;11;Cádiz;Puerto Real;42472;19564,52;98914;11028000301;Puerto Real;32776;1061-4;-6,192309915;36,52886624;Detección automática;6;MDT
11029000000;1110295;11280;11;Cádiz;Puerto Serrano;6860;8005,21;56632;11029000201;Puerto Serrano;6764;1035-2;-5,54417818;36,92393852;Detección automática;165;MDT
11030000000;1110309;11290;11;Cádiz;Rota;29620;8779,48;62744;11030000401;Rota;28165;1061-1;-6,358020846;36,61695048;Detección automática;10;MDT
11031000000;1110316;11300;11;Cádiz;San Fernando;93490;3090,32;47856;11031000201;San Fernando;93476;1068-2;-6,198664937;36,46487376;Detección automática;19;MDT
11032000000;1110321;11320;11;Cádiz;Sanlúcar de Barrameda;69952;17346,18;69953;11032000701;Sanlúcar de Barrameda;46942;1047-1,1047-2;-6,35464307;36,77573077;Investigación;3;MDT
11033000000;1110337;11310;11;Cádiz;San Roque;34873;13973,94;81994;11033000701;San Roque;11910;1075-3;-5,39166951;36,21027513;Detección automática;73;MDT
11034000000;1110342;11330;11;Cádiz;Setenil de las Bodegas;2637;8124,32;54303;11034000101;Setenil de las Bodegas;1975;1037-3;-5,181455925;36,86401214;Detección automática;557;MDT
11035000000;1110355;11340;11;Cádiz;Tarifa;18627;41917,54;107159;11035001801;Tarifa;13717;1077-4;-5,602048409;36,01172432;Detección automática;14;MDT
11036000000;1110368;11350;11;Cádiz;Torre Alháquime;781;1736,1383;19325;11036000101;Torre Alháquime;717;1036-4;-5,234577722;36,91569386;Detección automática;474;MDT
11037000000;1110374;11360;11;Cádiz;Trebujena;7009;7074,5;41527;11037000101;Trebujena;6913;1034-3;-6,176790645;36,86954366;Detección automática;69;MDT
11038000000;1110380;11370;11;Cádiz;Ubrique;16624;6996,66;41158;11038000101;Ubrique;16001;1050-3;-5,443137605;36,67745675;Detección automática;335;MDT
11039000000;1110393;11380;11;Cádiz;Vejer de la Frontera;13117;26499,69;92308;11039001301;Vejer de la Frontera;8890;1073-2;-5,962987042;36,25335397;Detección automática;170;MDT
11040000000;1110407;11390;11;Cádiz;Villaluenga del Rosario;464;5946,3932;39822;11040000101;Villaluenga del Rosario;464;1050-3;-5,387268492;36,69623846;Detección automática;859;MDT
11041000000;1110414;11400;11;Cádiz;Villamartín;12264;21141,73;74047;11041000301;Villamartín;11987;1035-4;-5,641503776;36,8612108;Detección automática;169;MDT
11042000000;1110429;11410;11;Cádiz;Zahara;1354;7251,28;39403;11042000401;Zahara;1198;1036-3;-5,390804065;36,84060755;Detección automática;510;MDT
11901000000;1119013;11085;11;Cádiz;Benalup-Casas Viejas;7281;6037,43;47328;11901000101;Benalup-Casas Viejas;7012;1070-3;-5,81211467;36,34650423;Detección automática;102;MDT
11902000000;1119028;11305;11;Cádiz;San José del Valle;4417;22341,05;113998;11902000601;San José del Valle;3924;1063-1;-5,798847911;36,60555642;Detección automática;140;MDT
11903000000;1119034;00000;11;Cádiz;San Martín del Tesorillo;2778;4818,31;39704;11903000102;San Martín del Tesorillo;2567;1071-4;-5,322975536;36,34106183;Detección automática;16;MDT
12001000000;1120017;12005;12;Castelló/Castellón;Atzeneta del Maestrat;1282;7115,7872;54832;12001000101;Atzeneta del Maestrat;1001;0593-3;-0,170634791;40,21644631;Detección automática;401;MDT
12002000000;1120022;12010;12;Castelló/Castellón;Aín;133;1228,974;16779;12002000101;Aín;132;0640-4;-0,340721662;39,90071232;Detección automática;498;MDT
12003000000;1120038;12015;12;Castelló/Castellón;Albocàsser;1370;8229,2421;47031;12003000101;Albocàsser;1245;0570-4;0,024311045;40,35762174;Detección automática;535;MDT
12004000000;1120043;12020;12;Castelló/Castellón;Alcalà de Xivert;7489;16755,8645;63502;12004000101;Alcalà de Xivert;3814;0594-1;0,224864721;40,30366631;Detección automática;157;MDT
12005000000;1120056;12025;12;Castelló/Castellón;l'Alcora;10646;9517,58;46248;12005000101;l'Alcora;9619;0615-4;-0,213046923;40,07434197;Detección automática;265;MDT
12006000000;1120069;12030;12;Castelló/Castellón;Alcudia de Veo;203;3065,7921;32155;12006000101;Alcudia de Veo;142;0640-3;-0,355212745;39,91618185;Detección automática;473;MDT
12007000000;1120075;12035;12;Castelló/Castellón;Alfondeguilla;881;2832,8096;25958;12007000101;Alfondeguilla;841;0640-4;-0,268655628;39,83785072;Detección automática;212;MDT
12008000000;1120081;12040;12;Castelló/Castellón;Algimia de Almonacid;251;2033,2957;21713;12008000101;Algimia de Almonacid;250;0640-3;-0,442049606;39,91406987;Detección automática;479;MDT
12009000000;1120094;12045;12;Castelló/Castellón;Almassora;29094;3317,33;37163;12009000101;Almassora;25410;0641-1;-0,063314937;39,94526703;Detección automática;33;MDT
12010000000;1120108;12050;12;Castelló/Castellón;Almedíjar;289;2089,8614;20019;12010000101;Almedíjar;288;0640-3;-0,40830887;39,87286351;Detección automática;404;MDT
12011000000;1120115;12055;12;Castelló/Castellón;Almenara;6846;2762,6373;23686;12011000101;Almenara;5662;0668-2;-0,223280605;39,75150426;Detección automática;17;MDT
12012000000;1120120;12060;12;Castelló/Castellón;Altura;3912;12946,87;47928;12012000101;Altura;3806;0640-3;-0,510642;39,851434;Investigación;391;Investigación
12013000000;1120136;12065;12;Castelló/Castellón;Arañuel;149;1916,09;19006;12013000101;Arañuel;120;0615-3;-0,481990339;40,07157949;Detección automática;408;MDT
12014000000;1120141;12070;12;Castelló/Castellón;Ares del Maestrat;182;11866,8895;53886;12014000101;Ares del Maestrat;103;0570-1;-0,131781405;40,45637796;Detección automática;1193;MDT
12015000000;1120154;12075;12;Castelló/Castellón;Argelita;142;1546,9806;19702;12015000101;Argelita;142;0615-4;-0,350150427;40,05453946;Detección automática;311;MDT
12016000000;1120167;12080;12;Castelló/Castellón;Artana;1992;3633,072;25953;12016000101;Artana;1775;0640-4;-0,257938492;39,89133905;Detección automática;259;MDT
12017000000;1120173;12085;12;Castelló/Castellón;Ayódar;176;2436,4342;23573;12017000101;Ayódar;176;0640-1,0615-3;-0,374959062;39,99844265;Detección automática;372;MDT
12018000000;1120189;12090;12;Castelló/Castellón;Azuébar;359;2340,0855;22452;12018000101;Azuébar;353;0640-3;-0,369457273;39,8342458;Detección automática;280;MDT
12020000000;1120206;12100;12;Castelló/Castellón;Barracas;193;4214,8976;31316;12020000101;Barracas;184;0614-3;-0,697747068;40,0167286;Detección automática;982;MDT
12021000000;1120213;12105;12;Castelló/Castellón;Betxí;5697;2138,92;18920;12021000101;Betxí;5438;0640-2;-0,197434857;39,92853566;Detección automática;96;MDT
12022000000;1120228;12110;12;Castelló/Castellón;Bejís;400;4235,3168;29093;12022000201;Bejís;353;0639-3;-0,707433242;39,90971315;Detección automática;783;MDT
12024000000;1120249;12115;12;Castelló/Castellón;Benafer;169;1703,2866;29841;12024000101;Benafer;141;0639-2;-0,577698114;39,93442736;Detección automática;587;MDT
12025000000;1120252;12120;12;Castelló/Castellón;Benafigos;121;3559,9592;37382;12025000101;Benafigos;80;0592-2;-0,20941313;40,27658786;Detección automática;944;MDT
12026000000;1120265;12125;12;Castelló/Castellón;Benassal;1047;7957,8206;52260;12026000201;Benassal;943;0570-3;-0,141816597;40,37970236;Detección automática;829;MDT
12027000000;1120271;12130;12;Castelló/Castellón;Benicarló;30394;4786,4056;32307;12027000101;Benicarló;26141;0571-2;0,42313527;40,41832759;Detección automática;11;MDT
12028000000;1120287;12135;12;Castelló/Castellón;Benicàssim/Benicasim;20586;3629,14;31429;12028000101;Benicàssim/Benicasim;5737;0616-4;0,064311178;40,05606622;Detección automática;23;MDT
12029000000;1120290;12140;12;Castelló/Castellón;Benlloc;1146;4352,2085;44336;12029000201;Benlloc;1098;0593-4;0,029579517;40,20958647;Detección automática;310;MDT
12031000000;1120311;12150;12;Castelló/Castellón;Borriol;6006;6155,62;37311;12031000104;Borriol;4115;0616-3;-0,071537566;40,04243126;Detección automática;192;MDT
12032000000;1120326;12155;12;Castelló/Castellón;Borriana/Burriana;37803;4684,92;38428;12032000301;Borriana/Burriana;31706;0641-3;-0,083524101;39,88997963;Detección automática;13;MDT
12033000000;1120332;12160;12;Castelló/Castellón;Cabanes;3491;13155,95;51746;12033000201;Cabanes;2454;0616-2;0,045411887;40,15610366;Detección automática;290;MDT
12034000000;1120347;12165;12;Castelló/Castellón;Càlig;2062;2746,5737;24806;12034000101;Càlig;1908;0571-2;0,353000398;40,46186432;Detección automática;117;MDT
12036000000;1120363;12170;12;Castelló/Castellón;Canet lo Roig;708;6868;45181;12036000101;Canet lo Roig;686;0546-3;0,242951054;40,55085651;Detección automática;325;MDT
12037000000;1120379;12175;12;Castelló/Castellón;Castell de Cabres;21;3070,95;28128;12037000101;Castell de Cabres;17;0545-2;0,043061128;40,66032239;Detección automática;1133;MDT
12038000000;1120385;12180;12;Castelló/Castellón;Castellfort;178;6673,7059;46504;12038000101;Castellfort;173;0544-4;-0,190814738;40,50238691;Detección automática;1180;MDT
12039000000;1120398;12185;12;Castelló/Castellón;Castellnovo;911;1920,288;22180;12039000101;Castellnovo;886;0640-3;-0,45769985;39,86165053;Detección automática;355;MDT
12040000000;1120402;12001;12;Castelló/Castellón;Castelló de la Plana/Castellón de la Plana;183709;11132,54;78627;12040000101;Castelló de la Plana;154568;0641-1;-0,037848604;39,98604534;Detección automática;28;MDT
12041000000;1120419;12190;12;Castelló/Castellón;Castillo de Villamalefa;113;3774,0355;45646;12041000201;Castillo de Villamalefa;63;0615-1;-0,379833003;40,13071412;Detección automática;818;MDT
12042000000;1120424;12195;12;Castelló/Castellón;Catí;740;10234,6222;59457;12042000201;Catí;692;0570-2;0,022837497;40,47138861;Detección automática;661;MDT
12043000000;1120430;12200;12;Castelló/Castellón;Caudiel;736;6236,34;48752;12043000101;Caudiel;714;0639-2;-0,568704008;39,94664751;Detección automática;632;MDT
